source_row_number,scope_group,classification,source_country,source_country_name,ror_id,ror_name,ror_status,geonames_id,locality,subdivision_name,latitude,longitude,match_method
2235,eu_framework,inactive_history,FI,Finland,,,,,,,,,held_inactive_exact_name
2236,eu_framework,safe_active,FI,Finland,https://ror.org/0208vgz68,Lappeenranta-Lahti University of Technology,active,648900,Lappeenranta,South Karelia,61.05871,28.18871,safe_active_exact_name_site_agreement
2237,eu_framework,review,FI,Finland,,,,,,,,,held_review_site_only
2238,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2239,eu_framework,review,FI,Finland,,,,,,,,,held_review_site_only
2240,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2241,eu_framework,safe_active,FI,Finland,https://ror.org/05qr2eq49,Sibelius Academy,active,658225,Helsinki,Uusimaa,60.16952,24.93545,safe_active_exact_name_only
2242,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2243,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2244,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2245,eu_framework,inactive_history,FI,Finland,,,,,,,,,held_inactive_exact_name
2246,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2247,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2248,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2249,eu_framework,safe_active,FI,Finland,https://ror.org/040af2s02,University of Helsinki,active,658225,Helsinki,Uusimaa,60.16952,24.93545,safe_active_exact_name_site_agreement
2250,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2251,eu_framework,safe_active,FI,Finland,https://ror.org/05n3dz165,University of Jyväskylä,active,655194,Jyväskylä,Central Finland,62.24147,25.72088,safe_active_exact_name_site_agreement
2252,eu_framework,unmatched,FI,Finland,,,,,,,,,unmatched
2253,eu_framework,safe_active,FI,Finland,https://ror.org/05jzt8766,University of Lapland,active,638936,Rovaniemi,Lapland,66.5,25.71667,safe_active_exact_name_site_agreement
2254,eu_framework,safe_active,FI,Finland,https://ror.org/03yj89h83,University of Oulu,active,643492,Oulu,North Ostrobothnia,65.01236,25.46816,safe_active_exact_name_site_agreement
2255,eu_framework,inactive_history,FI,Finland,,,,,,,,,held_inactive_exact_name
2256,eu_framework,safe_active,FI,Finland,https://ror.org/05vghhr25,University of Turku,active,633679,Turku,Southwest Finland,60.45148,22.26869,safe_active_exact_name_site_agreement
2257,eu_framework,safe_active,FI,Finland,https://ror.org/03769b225,University of Vaasa,active,632978,Vaasa,Ostrobothnia,63.096,21.61577,safe_active_exact_name_site_agreement
2258,eu_framework,safe_active,FI,Finland,https://ror.org/00dde9829,Vaasa University of Applied Sciences,active,632978,Vaasa,Ostrobothnia,63.096,21.61577,safe_active_exact_name_site_agreement
2259,oceania,safe_active,FJ,Fiji,https://ror.org/00qk2nf71,Fiji National University,active,2198148,Suva,Central,-18.13683,178.42531,automatic-strict-name+domain-within-country
2260,oceania,review,FJ,Fiji,,,,,,,,,manual-history-or-entity-level-candidate
2261,oceania,safe_active,FJ,Fiji,https://ror.org/0008bt423,University of Fiji,active,2204506,Lautoka,Western,-17.61686,177.45049,automatic-strict-name+domain-within-country
2262,oceania,safe_active,FJ,Fiji,https://ror.org/008stv805,University of the South Pacific,active,2198148,Suva,Central,-18.13683,178.42531,automatic-strict-name+domain-within-country
2264,eu_framework,safe_active,FR,France,https://ror.org/02kbmgc12,AgroParisTech,active,2988758,Palaiseau,Île-de-France,48.71828,2.2498,safe_active_exact_name_site_agreement
2265,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2266,eu_framework,safe_active,FR,France,https://ror.org/05t197591,American University of Paris,active,2988507,Paris,Île-de-France,48.85341,2.3488,safe_active_exact_name_only
2267,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2268,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2269,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2270,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2271,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2272,eu_framework,safe_active,FR,France,https://ror.org/0175hh227,Conservatoire National des Arts et Métiers,active,2988507,Paris,Île-de-France,48.85341,2.3488,safe_active_exact_name_site_agreement
2273,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2274,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2275,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2276,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2277,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2278,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2279,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2280,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2281,eu_framework,safe_active,FR,France,https://ror.org/05q7a8a02,Ecole des Hautes Etudes Commerciales du Nord,active,2982681,Roubaix,Hauts-de-France,50.69421,3.17456,safe_active_exact_name_only
2282,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2283,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2284,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2285,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2286,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2287,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2288,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2289,eu_framework,inactive_history,FR,France,,,,,,,,,held_inactive_site_only
2290,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2291,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2292,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2293,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2294,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2295,eu_framework,safe_active,FR,France,https://ror.org/03r3n3715,Ecole Nationale des Sciences Géographiques,active,3027014,Champs-sur-Marne,Île-de-France,48.85,2.6,safe_active_exact_name_only
2296,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2297,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2298,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2299,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2300,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2301,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2302,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2303,eu_framework,review,FR,France,,,,,,,,,held-alias-without-clean-domain-agreement
2304,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2305,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2306,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2307,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2308,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2309,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2310,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2311,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2312,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2313,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2314,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2315,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2316,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2317,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2318,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2319,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2320,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2321,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2322,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2323,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2324,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2325,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2326,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2327,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2328,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2329,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2330,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2331,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2332,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2333,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2334,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2335,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2336,eu_framework,review,FR,France,,,,,,,,,held-alias-without-clean-domain-agreement
2337,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2338,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2339,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2340,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2341,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2342,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2343,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2344,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2345,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2346,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2347,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2348,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2349,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2350,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2351,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2352,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2353,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2354,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2355,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2356,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2357,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2358,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2359,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2360,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2361,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2362,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2363,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2364,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2365,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2366,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2367,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2368,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2369,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2370,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2371,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2372,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2373,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2374,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2375,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2376,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2377,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2378,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2379,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2380,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2381,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2382,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2383,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2384,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2385,eu_framework,inactive_history,FR,France,,,,,,,,,held_inactive_exact_name
2386,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2387,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2388,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2389,eu_framework,inactive_history,FR,France,,,,,,,,,held_inactive_site_only
2390,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2391,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2392,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2393,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2394,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2395,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2396,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2397,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2398,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2399,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2400,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2401,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2402,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2403,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2404,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2405,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2406,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2407,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2408,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2409,eu_framework,safe_active,FR,France,https://ror.org/01h4fxd96,Grenoble Ecole de Management,active,3014728,Grenoble,Auvergne-Rhône-Alpes,45.17869,5.71479,safe_active_exact_name_only
2410,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2411,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2412,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2413,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2414,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2415,eu_framework,safe_active,FR,France,https://ror.org/043a7rc44,Institut catholique de paris,active,2988507,Paris,Île-de-France,48.85341,2.3488,safe_active_exact_name_site_agreement
2416,eu_framework,safe_active,FR,France,https://ror.org/00s4cve39,Institut catholique de toulouse,active,2972315,Toulouse,Occitanie,43.60426,1.44367,safe_active_exact_name_only
2417,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2418,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2419,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2420,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2421,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2422,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2423,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2424,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2425,eu_framework,safe_active,FR,France,https://ror.org/050jn9y42,Institut National des Sciences Appliquées de Lyon,active,2996944,Lyon,Rhône-Alpes,45.74906,4.84789,safe_active_exact_name_site_agreement
2426,eu_framework,safe_active,FR,France,https://ror.org/04xaa4j22,Institut National des Sciences Appliquées de Rennes,active,2983990,Rennes,Brittany,48.11198,-1.67429,safe_active_exact_name_site_agreement
2427,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2428,eu_framework,safe_active,FR,France,https://ror.org/01h8pf755,Institut National des Sciences Appliquées de Toulouse,active,2972315,Toulouse,Occitanie,43.60426,1.44367,safe_active_exact_name_only
2429,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2430,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2431,eu_framework,inactive_history,FR,France,,,,,,,,,held_inactive_exact_name
2432,eu_framework,safe_active,FR,France,https://ror.org/033p9g875,Institut National Polytechnique de Toulouse,active,2972315,Toulouse,Occitanie,43.60426,1.44367,safe_active_exact_name_only
2433,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2434,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2435,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2436,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2437,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2438,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2439,eu_framework,review,FR,France,,,,,,,,,held_review_site_only
2440,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2441,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2442,eu_framework,unmatched,FR,France,,,,,,,,,unmatched
2443,eu_framework,inactive_history,FR,France,,,,,,,,,held_inactive_exact_name
